71.6.232.24 - - [13/Jan/2025:00:29:06 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
92.255.57.58 - - [13/Jan/2025:00:31:21 +0000] "GET /actuator/gateway/routes HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
92.255.57.58 - - [13/Jan/2025:00:31:22 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/actuator/gateway/routes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
78.153.140.148 - - [13/Jan/2025:00:57:14 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [13/Jan/2025:00:57:14 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
193.34.212.75 - - [13/Jan/2025:01:00:25 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
175.212.92.48 - - [13/Jan/2025:01:00:49 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
185.16.39.104 - - [13/Jan/2025:01:10:50 +0000] "GET / HTTP/1.1" 200 1003 "-" "-"
195.3.223.55 - - [13/Jan/2025:01:15:19 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
45.148.10.242 - - [13/Jan/2025:01:20:51 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
92.255.57.58 - - [13/Jan/2025:01:20:58 +0000] "\x16\x03\x01\x05\xa8\x01" 400 524 "-" "-"
5.181.190.248 - - [13/Jan/2025:01:32:24 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
46.19.138.234 - - [13/Jan/2025:01:55:10 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
35.203.210.207 - - [13/Jan/2025:02:02:38 +0000] "GET / HTTP/1.1" 200 947 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
95.214.55.226 - - [13/Jan/2025:02:14:31 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
78.153.140.149 - - [13/Jan/2025:02:21:51 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [13/Jan/2025:02:21:51 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
159.223.67.34 - - [13/Jan/2025:02:27:24 +0000] "GET /cdn-cgi/trace HTTP/1.1" 302 350 "-" "Mozilla/5.0"
159.223.67.34 - - [13/Jan/2025:02:27:27 +0000] "\x16\x03\x01\x01\v\x01" 400 524 "-" "-"
40.118.210.206 - - [13/Jan/2025:02:34:08 +0000] "GET /ReportServer HTTP/1.1" 302 331 "-" "Mozilla/5.0 zgrab/0.x"
13.83.43.199 - - [13/Jan/2025:02:37:36 +0000] "GET /hudson HTTP/1.1" 302 331 "-" "Mozilla/5.0 zgrab/0.x"
5.181.190.248 - - [13/Jan/2025:02:39:46 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
117.211.151.169 - - [13/Jan/2025:02:54:03 +0000] "GET /boaform/admin/formLogin?username=ec8&psd=ec8 HTTP/1.0" 302 350 "-" "-"
45.148.10.242 - - [13/Jan/2025:02:58:23 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
167.94.145.97 - - [13/Jan/2025:03:35:04 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
167.94.145.97 - - [13/Jan/2025:03:35:07 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.145.97 - - [13/Jan/2025:03:35:08 +0000] "GET /favicon.ico HTTP/1.1" 302 350 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.145.97 - - [13/Jan/2025:03:35:09 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229/favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.145.97 - - [13/Jan/2025:03:35:09 +0000] "PRI * HTTP/2.0" 400 524 "-" "-"
220.119.19.235 - - [13/Jan/2025:04:03:16 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
34.140.130.14 - - [13/Jan/2025:04:11:45 +0000] "GET / HTTP/1.1" 200 1003 "-" "python-requests/2.32.3"
66.169.6.245 - - [13/Jan/2025:04:13:10 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
78.153.140.149 - - [13/Jan/2025:04:28:40 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [13/Jan/2025:04:28:40 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
193.34.212.75 - - [13/Jan/2025:04:32:09 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
95.214.55.226 - - [13/Jan/2025:04:34:33 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
83.222.191.146 - - [13/Jan/2025:04:43:02 +0000] "GET / HTTP/1.1" 200 1761 "-" "Mozila/5.0"
34.38.233.156 - - [13/Jan/2025:04:45:52 +0000] "GET / HTTP/1.1" 200 1003 "-" "python-requests/2.32.3"
213.136.86.62 - - [13/Jan/2025:04:52:02 +0000] "GET /backups.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:02 +0000] "GET /2024.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:02 +0000] "GET /app.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:02 +0000] "GET /auth.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:02 +0000] "GET /archive_3.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:02 +0000] "GET /archive_1.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:03 +0000] "GET /backups/backup.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:04 +0000] "GET /archive_8.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:05 +0000] "GET /backups/db.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:06 +0000] "GET /database.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /backup_4.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /2025.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /api.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /archive_0.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /backups/files.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /backup/db.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /application.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /db.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /backups/site.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /assets.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /archive_6.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
213.136.86.62 - - [13/Jan/2025:04:52:07 +0000] "GET /downloads.zip HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
