211.104.60.100 - - [12/Jan/2025:00:00:36 +0000] "GET / HTTP/1.0" 200 1761 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
185.142.236.43 - - [12/Jan/2025:00:04:21 +0000] "GET / HTTP/1.1" 200 1742 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
185.142.236.43 - - [12/Jan/2025:00:04:22 +0000] "GET /robots.txt HTTP/1.1" 302 331 "-" "-"
185.142.236.43 - - [12/Jan/2025:00:04:22 +0000] "GET /sitemap.xml HTTP/1.1" 302 331 "-" "-"
185.142.236.43 - - [12/Jan/2025:00:04:22 +0000] "GET /.well-known/security.txt HTTP/1.1" 302 331 "-" "-"
185.142.236.43 - - [12/Jan/2025:00:04:23 +0000] "GET /favicon.ico HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36"
92.255.57.58 - - [12/Jan/2025:00:08:33 +0000] "GET /actuator/gateway/routes HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
92.255.57.58 - - [12/Jan/2025:00:08:34 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/actuator/gateway/routes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
47.88.90.156 - - [12/Jan/2025:00:30:44 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
47.88.94.161 - - [12/Jan/2025:00:30:45 +0000] "GET /Public/home/js/check.js HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
47.88.94.28 - - [12/Jan/2025:00:30:46 +0000] "GET /static/admin/javascript/hetong.js HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
47.254.85.182 - - [12/Jan/2025:00:30:48 +0000] "GET / HTTP/1.1" 200 1003 "http://34.155.227.229/static/admin/javascript/hetong.js" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
