66.240.205.34 - - [10/Jan/2025:00:06:01 +0000] "Gh0st\xad" 400 526 "-" "-"
78.153.140.93 - - [10/Jan/2025:00:25:30 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.93 - - [10/Jan/2025:00:25:31 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
193.34.212.75 - - [10/Jan/2025:00:34:10 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
205.210.31.15 - - [10/Jan/2025:00:51:43 +0000] "GET / HTTP/1.1" 200 947 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
87.121.79.3 - - [10/Jan/2025:00:57:50 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
65.49.20.68 - - [10/Jan/2025:01:03:36 +0000] "\x16\x03\x01" 400 526 "-" "-"
179.43.191.146 - - [10/Jan/2025:01:08:44 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
122.117.90.85 - - [10/Jan/2025:01:16:32 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
49.169.20.244 - - [10/Jan/2025:01:19:42 +0000] "GET / HTTP/1.0" 200 1761 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
93.174.93.12 - - [10/Jan/2025:01:23:04 +0000] "GET / HTTP/1.0" 200 1761 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.172 Safari/537.36 Vivaldi/2.5.1525.48"
5.181.190.248 - - [10/Jan/2025:01:34:44 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
78.153.140.93 - - [10/Jan/2025:01:36:25 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.93 - - [10/Jan/2025:01:36:26 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
125.247.51.91 - - [10/Jan/2025:01:39:43 +0000] "GET / HTTP/1.0" 200 1761 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
172.104.11.46 - - [10/Jan/2025:01:45:41 +0000] "\x16\x03\x01" 400 526 "-" "-"
147.185.132.40 - - [10/Jan/2025:01:59:01 +0000] "GET / HTTP/1.1" 200 947 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
95.214.55.186 - - [10/Jan/2025:02:17:30 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
78.153.140.149 - - [10/Jan/2025:02:23:07 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [10/Jan/2025:02:23:08 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
95.214.55.226 - - [10/Jan/2025:02:26:48 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
