162.216.149.112 - - [05/Feb/2025:00:04:59 +0000] "GET / HTTP/1.1" 200 947 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
179.43.191.146 - - [05/Feb/2025:00:08:14 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
64.62.197.156 - - [05/Feb/2025:00:17:16 +0000] "\x16\x03\x01" 400 523 "-" "-"
206.189.92.50 - - [05/Feb/2025:00:20:24 +0000] "\x16\x03\x01\x01\x02\x01" 400 523 "-" "-"
206.189.92.50 - - [05/Feb/2025:00:20:24 +0000] "GET /hello HTTP/1.1" 302 350 "-" "Mozilla/5.0"
78.153.140.93 - - [05/Feb/2025:01:01:07 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.93 - - [05/Feb/2025:01:01:08 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.93 - - [05/Feb/2025:01:30:31 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.93 - - [05/Feb/2025:01:30:32 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
45.164.177.162 - - [05/Feb/2025:02:09:59 +0000] "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0" 302 350 "-" "-"
95.214.55.43 - - [05/Feb/2025:02:19:13 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
64.62.197.106 - - [05/Feb/2025:02:21:58 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0"
43.130.40.120 - - [05/Feb/2025:02:24:33 +0000] "GET / HTTP/1.1" 200 966 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
64.62.197.96 - - [05/Feb/2025:02:24:44 +0000] "GET /favicon.ico HTTP/1.1" 302 331 "-" "Mozilla/5.0 (iPad; CPU OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1"
64.62.197.97 - - [05/Feb/2025:02:25:20 +0000] "GET /geoserver/web/ HTTP/1.1" 302 331 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0"
162.243.223.106 - - [05/Feb/2025:02:33:09 +0000] "\x16\x03\x01" 400 523 "-" "-"
162.243.223.106 - - [05/Feb/2025:02:33:10 +0000] "\x16\x03\x01" 400 523 "-" "-"
162.243.223.106 - - [05/Feb/2025:02:33:10 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
162.243.223.106 - - [05/Feb/2025:02:33:10 +0000] "GET /form.html HTTP/1.1" 302 331 "-" "curl/8.1.2"
162.243.223.106 - - [05/Feb/2025:02:33:10 +0000] "GET /upl.php HTTP/1.1" 302 331 "-" "Mozilla/5.0"
162.243.223.106 - - [05/Feb/2025:02:33:11 +0000] "GET /t4 HTTP/1.1" 302 331 "-" "Mozilla/5.0"
162.243.223.106 - - [05/Feb/2025:02:33:11 +0000] "GET /geoip/ HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
162.243.223.106 - - [05/Feb/2025:02:33:11 +0000] "GET /favicon.ico HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
162.243.223.106 - - [05/Feb/2025:02:33:11 +0000] "GET /1.php HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
162.243.223.106 - - [05/Feb/2025:02:33:12 +0000] "GET /systembc/password.php HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
162.243.223.106 - - [05/Feb/2025:02:33:12 +0000] "GET /password.php HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
78.153.140.93 - - [05/Feb/2025:02:35:30 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.93 - - [05/Feb/2025:02:35:30 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
164.90.160.84 - - [05/Feb/2025:03:03:04 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.67 Safari/537.36"
185.196.220.253 - - [05/Feb/2025:03:03:05 +0000] "GET / HTTP/1.1" 200 1742 "-" "Hello World"
206.168.34.209 - - [05/Feb/2025:03:20:45 +0000] "\x16\x03\x01" 400 523 "-" "-"
206.168.34.209 - - [05/Feb/2025:03:20:49 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
